record_id,too_short_abstract,empty_title,empty_abstract,empty_body,encoding_issue,duplicate_title_abstract,quality_decision
pmc_000599,False,False,False,False,False,False,keep
pmc_000600,False,False,False,False,False,False,keep
pmc_000601,False,False,False,False,False,False,keep
pmc_000602,False,False,False,False,False,False,keep
pmc_000603,False,False,False,False,False,False,keep
pmc_000604,False,False,False,False,False,False,keep
pmc_000605,False,False,False,False,False,False,keep
pmc_000606,False,False,False,False,False,False,keep
pmc_000607,False,False,False,False,False,False,keep
pmc_000608,False,False,False,False,False,False,keep
pmc_000609,False,False,False,False,False,False,keep
pmc_000610,True,False,True,False,False,False,keep_with_warning
pmc_000611,True,False,True,False,False,False,keep_with_warning
pmc_000612,True,False,True,False,False,False,keep_with_warning
pmc_000613,True,False,True,False,False,False,keep_with_warning
pmc_000614,True,False,True,False,False,False,keep_with_warning
pmc_000615,True,False,True,False,False,False,keep_with_warning
pmc_000616,False,False,False,False,False,False,keep
pmc_000617,False,False,False,False,False,False,keep
pmc_000618,False,False,False,False,False,False,keep
pmc_000619,False,False,False,False,False,False,keep
pmc_000620,False,False,False,False,False,False,keep
pmc_000621,False,False,False,False,False,False,keep
pmc_000622,False,False,False,False,False,False,keep
pmc_000623,False,False,False,False,False,False,keep
pmc_000624,False,False,False,False,False,False,keep
pmc_000625,False,False,False,False,False,False,keep
pmc_000626,False,False,False,False,False,False,keep
pmc_000627,False,False,False,False,False,False,keep
pmc_000628,False,False,False,False,False,False,keep
pmc_000629,False,False,False,False,False,False,keep
pmc_000630,False,False,False,False,False,False,keep
pmc_000631,False,False,False,False,False,False,keep
pmc_000632,False,False,False,False,False,False,keep
pmc_000633,False,False,False,False,False,False,keep
pmc_000634,False,False,False,False,False,False,keep
pmc_000635,False,False,False,False,False,False,keep
pmc_000636,False,False,False,False,False,False,keep
pmc_000637,False,False,False,False,False,False,keep
pmc_000638,False,False,False,False,False,False,keep
pmc_000639,False,False,False,False,False,False,keep
pmc_000640,False,False,False,False,False,False,keep
pmc_000641,False,False,False,False,False,False,keep
pmc_000642,False,False,False,False,False,False,keep
pmc_000643,False,False,False,False,False,False,keep
pmc_000644,False,False,False,False,False,False,keep
pmc_000645,False,False,False,False,False,False,keep
pmc_000646,False,False,False,False,False,False,keep
pmc_000647,False,False,False,False,False,False,keep
pmc_000648,False,False,False,False,False,False,keep
pmc_000649,False,False,False,False,False,False,keep
pmc_000650,False,False,False,False,False,False,keep
pmc_000651,False,False,False,False,False,False,keep
pmc_000652,False,False,False,False,False,False,keep
pmc_000653,False,False,False,False,False,False,keep
pmc_000654,False,False,False,False,False,False,keep
pmc_000655,False,False,False,False,False,False,keep
pmc_000656,False,False,False,False,False,False,keep
pmc_000657,False,False,False,False,False,False,keep
pmc_000658,False,False,False,False,False,False,keep
pmc_000659,False,False,False,False,False,False,keep
pmc_000660,False,False,False,False,False,False,keep
pmc_000661,False,False,False,False,False,False,keep
pmc_000662,False,False,False,False,False,False,keep
pmc_000663,False,False,False,False,False,False,keep
pmc_000664,False,False,False,False,False,False,keep
pmc_000665,False,False,False,False,False,False,keep
pmc_000666,False,False,False,False,False,False,keep
pmc_000667,False,False,False,False,False,False,keep
pmc_000668,False,False,False,False,False,False,keep
pmc_000669,False,False,False,False,False,False,keep
pmc_000670,False,False,False,False,False,False,keep
pmc_000671,False,False,False,False,False,False,keep
pmc_000672,False,False,False,False,False,False,keep
pmc_000673,False,False,False,False,False,False,keep
pmc_000674,False,False,False,False,False,False,keep
pmc_000675,False,False,False,False,False,False,keep
pmc_000676,False,False,False,False,False,False,keep
pmc_000677,False,False,False,False,False,False,keep
pmc_000678,False,False,False,False,False,False,keep
pmc_000679,False,False,False,False,False,False,keep
pmc_000680,False,False,False,False,False,False,keep
pmc_000681,False,False,False,False,False,False,keep
pmc_000682,False,False,False,False,False,False,keep
pmc_000683,False,False,False,False,False,False,keep
pmc_000684,False,False,False,False,False,False,keep
pmc_000685,False,False,False,False,False,False,keep
pmc_000686,False,False,False,False,False,False,keep
pmc_000687,False,False,False,False,False,False,keep
pmc_000688,False,False,False,False,False,False,keep
pmc_000689,False,False,False,False,False,False,keep
pmc_000690,True,False,False,False,False,False,keep_with_warning
pmc_000691,False,False,False,False,False,False,keep
pmc_000692,True,False,False,False,False,False,keep_with_warning
pmc_000693,True,False,False,False,False,False,keep_with_warning
pmc_000694,True,False,False,False,False,False,keep_with_warning
pmc_000695,False,False,False,False,False,False,keep
pmc_000696,False,False,False,False,False,False,keep
pmc_000697,False,False,False,False,False,False,keep
pmc_000698,False,False,False,False,False,False,keep
pmc_000699,False,False,False,False,False,False,keep
pmc_000700,False,False,False,False,False,False,keep
pmc_000701,False,False,False,False,False,False,keep
pmc_000702,False,False,False,False,False,False,keep
pmc_000703,False,False,False,False,False,False,keep
pmc_000704,False,False,False,False,False,False,keep
pmc_000705,False,False,False,False,False,False,keep
pmc_000706,False,False,False,False,False,False,keep
pmc_000707,False,False,False,False,False,False,keep
pmc_000708,False,False,False,False,False,False,keep
pmc_000709,False,False,False,False,False,False,keep
pmc_000710,False,False,False,False,False,False,keep
pmc_000711,False,False,False,False,False,False,keep
pmc_000712,False,False,False,False,False,False,keep
pmc_000713,False,False,False,False,False,False,keep
pmc_000714,False,False,False,False,False,False,keep
pmc_000715,False,False,False,False,False,False,keep
pmc_000716,False,False,False,False,False,False,keep
pmc_000717,False,False,False,False,False,False,keep
pmc_000718,False,False,False,False,False,False,keep
pmc_000719,False,False,False,False,False,False,keep
pmc_000720,False,False,False,False,False,False,keep
pmc_000721,False,False,False,False,False,False,keep
pmc_000722,False,False,False,False,False,False,keep
pmc_000723,False,False,False,False,False,False,keep
pmc_000724,False,False,False,False,False,False,keep
pmc_000725,False,False,False,False,False,False,keep
pmc_000726,False,False,False,False,False,False,keep
pmc_000727,False,False,False,False,False,False,keep
pmc_000728,False,False,False,False,False,False,keep
pmc_000729,False,False,False,False,False,False,keep
pmc_000730,False,False,False,False,False,False,keep
pmc_000731,False,False,False,False,False,False,keep
pmc_000732,False,False,False,False,False,False,keep
pmc_000733,False,False,False,False,False,False,keep
pmc_000734,False,False,False,False,False,False,keep
pmc_000735,False,False,False,False,False,False,keep
pmc_000736,False,False,False,False,False,False,keep
pmc_000737,False,False,False,False,False,False,keep
pmc_000738,False,False,False,False,False,False,keep
pmc_000739,False,False,False,False,False,False,keep
pmc_000740,False,False,False,False,False,False,keep
pmc_000741,False,False,False,False,False,False,keep
pmc_000742,False,False,False,False,False,False,keep
pmc_000743,False,False,False,False,False,False,keep
pmc_000744,False,False,False,False,False,False,keep
pmc_000745,False,False,False,False,False,False,keep
pmc_000746,False,False,False,False,False,False,keep
pmc_000747,False,False,False,False,False,False,keep
pmc_000748,False,False,False,False,False,False,keep
pmc_000749,False,False,False,False,False,False,keep
pmc_000750,False,False,False,False,False,False,keep
pmc_000751,False,False,False,False,False,False,keep
pmc_000752,False,False,False,False,False,False,keep
pmc_000753,False,False,False,False,False,False,keep
pmc_000754,False,False,False,False,False,False,keep
pmc_000755,True,False,True,False,False,False,keep_with_warning
pmc_000756,True,False,True,False,False,False,keep_with_warning
pmc_000757,False,False,False,False,False,False,keep
pmc_000758,True,False,True,False,False,False,keep_with_warning
pmc_000759,True,False,True,False,False,False,keep_with_warning
pmc_000760,True,False,True,False,False,False,keep_with_warning
pmc_000761,True,False,True,False,False,False,keep_with_warning
pmc_000762,True,False,True,False,False,False,keep_with_warning
pmc_000763,False,False,False,False,False,False,keep
pmc_000764,False,False,False,False,False,False,keep
pmc_000765,False,False,False,False,False,False,keep
pmc_000766,False,False,False,False,False,False,keep
pmc_000767,False,False,False,False,False,False,keep
pmc_000768,False,False,False,False,False,False,keep
pmc_000769,False,False,False,False,False,False,keep
pmc_000770,False,False,False,False,False,False,keep
pmc_000771,False,False,False,False,False,False,keep
pmc_000772,False,False,False,False,False,False,keep
pmc_000773,False,False,False,False,False,False,keep
pmc_000774,False,False,False,False,False,False,keep
pmc_000775,False,False,False,False,False,False,keep
pmc_000776,False,False,False,False,False,False,keep
pmc_000777,False,False,False,False,False,False,keep
pmc_000778,False,False,False,False,False,False,keep
pmc_000779,False,False,False,False,False,False,keep
pmc_000780,False,False,False,False,False,False,keep
pmc_000781,False,False,False,False,False,False,keep
pmc_000782,False,False,False,False,False,False,keep
pmc_000783,False,False,False,False,False,False,keep
pmc_000784,False,False,False,False,False,False,keep
pmc_000785,False,False,False,False,False,False,keep
pmc_000786,False,False,False,False,False,False,keep
pmc_000787,False,False,False,False,False,False,keep
pmc_000788,False,False,False,False,False,False,keep
pmc_000789,False,False,False,False,False,False,keep
pmc_000790,False,False,False,False,False,False,keep
pmc_000791,False,False,False,False,False,False,keep
pmc_000792,False,False,False,False,False,False,keep
pmc_000793,False,False,False,False,False,False,keep
pmc_000794,False,False,False,False,False,False,keep
pmc_000795,False,False,False,False,False,False,keep
pmc_000796,False,False,False,False,False,False,keep
pmc_000797,False,False,False,False,False,False,keep
pmc_000798,False,False,False,False,False,False,keep
pmc_000799,False,False,False,False,False,False,keep
pmc_000800,False,False,False,False,False,False,keep
pmc_000801,False,False,False,False,False,False,keep
pmc_000802,False,False,False,False,False,False,keep
pmc_000803,False,False,False,False,False,False,keep
pmc_000804,False,False,False,False,False,False,keep
pmc_000805,False,False,False,False,False,False,keep
pmc_000806,False,False,False,False,False,False,keep
pmc_000807,False,False,False,False,False,False,keep
pmc_000808,False,False,False,False,False,False,keep
pmc_000809,False,False,False,False,False,False,keep
pmc_000810,False,False,False,False,False,False,keep
pmc_000811,False,False,False,False,False,False,keep
pmc_000812,False,False,False,False,False,False,keep
pmc_000813,False,False,False,False,False,False,keep
pmc_000814,False,False,False,False,False,False,keep
pmc_000815,False,False,False,False,False,False,keep
pmc_000816,False,False,False,False,False,False,keep
pmc_000817,True,False,True,False,False,False,keep_with_warning
pmc_000818,True,False,True,False,False,False,keep_with_warning
pmc_000819,True,False,True,False,False,False,keep_with_warning
pmc_000820,True,False,True,False,False,False,keep_with_warning
pmc_000821,True,False,True,False,False,False,keep_with_warning
pmc_000822,True,False,True,False,False,False,keep_with_warning
pmc_000823,False,False,False,False,False,False,keep
pmc_000824,False,False,False,False,False,False,keep
pmc_000825,False,False,False,False,False,False,keep
pmc_000826,False,False,False,False,False,False,keep
pmc_000827,False,False,False,False,False,False,keep
pmc_000828,False,False,False,False,False,False,keep
pmc_000829,False,False,False,False,False,False,keep
pmc_000830,False,False,False,False,False,False,keep
pmc_000831,False,False,False,False,False,False,keep
pmc_000832,False,False,False,False,False,False,keep
pmc_000833,False,False,False,False,False,False,keep
pmc_000834,False,False,False,False,False,False,keep
pmc_000835,False,False,False,False,False,False,keep
pmc_000836,False,False,False,False,False,False,keep
pmc_000837,False,False,False,False,False,False,keep
pmc_000838,False,False,False,False,False,False,keep
pmc_000839,False,False,False,False,False,False,keep
pmc_000840,False,False,False,False,False,False,keep
pmc_000841,False,False,False,False,False,False,keep
pmc_000842,False,False,False,False,False,False,keep
pmc_000843,False,False,False,False,False,False,keep
pmc_000844,False,False,False,False,False,False,keep
pmc_000845,False,False,False,False,False,False,keep
pmc_000846,False,False,False,False,False,False,keep
pmc_000847,False,False,False,False,False,False,keep
pmc_000848,False,False,False,False,False,False,keep
pmc_000849,False,False,False,False,False,False,keep
pmc_000850,False,False,False,False,False,False,keep
pmc_000851,False,False,False,False,False,False,keep
pmc_000852,False,False,False,False,False,False,keep
pmc_000853,False,False,False,False,False,False,keep
pmc_000854,False,False,False,False,False,False,keep
pmc_000855,False,False,False,False,False,False,keep
pmc_000856,False,False,False,False,False,False,keep
pmc_000857,False,False,False,False,False,False,keep
pmc_000858,False,False,False,False,False,False,keep
pmc_000859,False,False,False,False,False,False,keep
pmc_000860,False,False,False,False,False,False,keep
pmc_000861,False,False,False,False,False,False,keep
pmc_000862,False,False,False,False,False,False,keep
pmc_000863,False,False,False,False,False,False,keep
pmc_000864,False,False,False,False,False,False,keep
pmc_000865,False,False,False,False,False,False,keep
pmc_000866,False,False,False,False,False,False,keep
pmc_000867,False,False,False,False,False,False,keep
pmc_000868,False,False,False,False,False,False,keep
pmc_000869,False,False,False,False,False,False,keep
pmc_000870,False,False,False,False,False,False,keep
pmc_000871,False,False,False,False,False,False,keep
pmc_000872,False,False,False,False,False,False,keep
pmc_000873,False,False,False,False,False,False,keep
pmc_000874,False,False,False,False,False,False,keep
pmc_000875,False,False,False,False,False,False,keep
pmc_000876,False,False,False,False,False,False,keep
pmc_000877,False,False,False,False,False,False,keep
pmc_000878,False,False,False,False,False,False,keep
pmc_000879,False,False,False,False,False,False,keep
pmc_000880,False,False,False,False,False,False,keep
pmc_000881,False,False,False,False,False,False,keep
pmc_000882,False,False,False,False,False,False,keep
pmc_000883,False,False,False,False,False,False,keep
pmc_000884,False,False,False,False,False,False,keep
pmc_000885,False,False,False,False,False,False,keep
pmc_000886,False,False,False,False,False,False,keep
pmc_000887,False,False,False,False,False,False,keep
pmc_000888,False,False,False,False,False,False,keep
pmc_000889,False,False,False,False,False,False,keep
pmc_000890,False,False,False,False,False,False,keep
pmc_000891,False,False,False,False,False,False,keep
pmc_000892,False,False,False,False,False,False,keep
pmc_000893,False,False,False,False,False,False,keep
pmc_000894,False,False,False,False,False,False,keep
pmc_000895,False,False,False,False,False,False,keep
pmc_000896,False,False,False,False,False,False,keep
pmc_000897,False,False,False,False,False,False,keep
pmc_000898,False,False,False,False,False,False,keep
pmc_000899,False,False,False,False,False,False,keep
pmc_000900,False,False,False,False,False,False,keep
pmc_000901,False,False,False,False,False,False,keep
pmc_000902,False,False,False,False,False,False,keep
pmc_000903,False,False,False,False,False,False,keep
pmc_000904,False,False,False,False,False,False,keep
pmc_000905,False,False,False,False,False,False,keep
pmc_000906,True,False,True,False,False,False,keep_with_warning
pmc_000907,True,False,True,False,False,False,keep_with_warning
pmc_000908,True,False,True,False,False,False,keep_with_warning
pmc_000909,True,False,True,False,False,False,keep_with_warning
pmc_000910,True,False,True,False,False,False,keep_with_warning
pmc_000911,True,False,True,False,False,False,keep_with_warning
pmc_000912,True,False,True,False,False,False,keep_with_warning
pmc_000913,False,False,False,False,False,False,keep
pmc_000914,False,False,False,False,False,False,keep
pmc_000915,False,False,False,False,False,False,keep
pmc_000916,False,False,False,False,False,False,keep
pmc_000917,False,False,False,False,False,False,keep
pmc_000918,False,False,False,False,False,False,keep
pmc_000919,False,False,False,False,False,False,keep
pmc_000920,False,False,False,False,False,False,keep
pmc_000921,False,False,False,False,False,False,keep
pmc_000922,False,False,False,False,False,False,keep
pmc_000923,False,False,False,False,False,False,keep
pmc_000924,False,False,False,False,False,False,keep
pmc_000925,False,False,False,False,False,False,keep
pmc_000926,False,False,False,False,False,False,keep
pmc_000927,True,False,True,False,False,False,keep_with_warning
pmc_000928,False,False,False,False,False,False,keep
pmc_000929,False,False,False,False,False,False,keep
pmc_000930,False,False,False,False,False,False,keep
pmc_000931,False,False,False,False,False,False,keep
pmc_000932,False,False,False,False,False,False,keep
pmc_000933,False,False,False,False,False,False,keep
pmc_000934,False,False,False,False,False,False,keep
pmc_000935,False,False,False,False,False,False,keep
pmc_000936,False,False,False,False,False,False,keep
pmc_000937,False,False,False,False,False,False,keep
pmc_000938,False,False,False,False,False,False,keep
pmc_000939,False,False,False,False,False,False,keep
pmc_000940,False,False,False,False,False,False,keep
pmc_000941,False,False,False,False,False,False,keep
pmc_000942,False,False,False,False,False,False,keep
pmc_000943,False,False,False,False,False,False,keep
pmc_000944,False,False,False,False,False,False,keep
pmc_000945,False,False,False,False,False,False,keep
pmc_000946,False,False,False,False,False,False,keep
pmc_000947,False,False,False,False,False,False,keep
pmc_000948,False,False,False,False,False,False,keep
pmc_000949,False,False,False,False,False,False,keep
pmc_000950,False,False,False,False,False,False,keep
pmc_000951,True,False,False,False,False,False,keep_with_warning
pmc_000952,False,False,False,False,False,False,keep
pmc_000953,True,False,False,False,False,False,keep_with_warning
pmc_000954,False,False,False,False,False,False,keep
pmc_000955,True,False,False,False,False,False,keep_with_warning
pmc_000956,False,False,False,False,False,False,keep
pmc_000957,False,False,False,False,False,False,keep
pmc_000958,True,False,False,False,False,False,keep_with_warning
pmc_000959,False,False,False,False,False,False,keep
pmc_000960,False,False,False,False,False,False,keep
pmc_000961,False,False,False,False,False,False,keep
pmc_000962,False,False,False,False,False,False,keep
pmc_000963,False,False,False,False,False,False,keep
pmc_000964,False,False,False,False,False,False,keep
pmc_000965,False,False,False,False,False,False,keep
pmc_000966,False,False,False,False,False,False,keep
pmc_000967,False,False,False,False,False,False,keep
pmc_000968,False,False,False,False,False,False,keep
pmc_000969,False,False,False,False,False,False,keep
pmc_000970,False,False,False,False,False,False,keep
pmc_000971,False,False,False,False,False,False,keep
pmc_000972,False,False,False,False,False,False,keep
pmc_000973,False,False,False,False,False,False,keep
pmc_000974,False,False,False,False,False,False,keep
pmc_000975,False,False,False,False,False,False,keep
pmc_000976,False,False,False,False,False,False,keep
pmc_000977,False,False,False,False,False,False,keep
pmc_000978,False,False,False,False,False,False,keep
pmc_000979,False,False,False,False,False,False,keep
pmc_000980,False,False,False,False,False,False,keep
pmc_000981,False,False,False,False,False,False,keep
pmc_000982,False,False,False,False,False,False,keep
pmc_000983,False,False,False,False,False,False,keep
pmc_000984,False,False,False,False,False,False,keep
pmc_000985,False,False,False,False,False,False,keep
pmc_000986,False,False,False,False,False,False,keep
pmc_000987,False,False,False,False,False,False,keep
pmc_000988,False,False,False,False,False,False,keep
pmc_000989,False,False,False,False,False,False,keep
pmc_000990,False,False,False,False,False,False,keep
pmc_000991,False,False,False,False,False,False,keep
pmc_000992,False,False,False,False,False,False,keep
pmc_000993,False,False,False,False,False,False,keep
pmc_000994,False,False,False,False,False,False,keep
pmc_000995,False,False,False,False,False,False,keep
pmc_000996,False,False,False,False,False,False,keep
pmc_000997,False,False,False,False,False,False,keep
pmc_000998,False,False,False,False,False,False,keep
pmc_000999,False,False,False,False,False,False,keep
pmc_001000,False,False,False,False,False,False,keep
pmc_001001,False,False,False,False,False,False,keep
pmc_001002,False,False,False,False,False,False,keep
pmc_001003,True,False,True,False,False,False,keep_with_warning
pmc_001004,True,False,True,False,False,False,keep_with_warning
pmc_001005,True,False,True,False,False,False,keep_with_warning
pmc_001006,True,False,True,False,False,False,keep_with_warning
pmc_001007,False,False,False,False,False,False,keep
pmc_001008,False,False,False,False,False,False,keep
pmc_001009,True,False,False,False,False,False,keep_with_warning
pmc_001010,False,False,False,False,False,False,keep
pmc_001011,False,False,False,False,False,False,keep
pmc_001012,True,False,False,False,False,False,keep_with_warning
pmc_001013,False,False,False,False,False,False,keep
pmc_001014,False,False,False,False,False,False,keep
pmc_001015,False,False,False,False,False,False,keep
pmc_001016,False,False,False,False,False,False,keep
pmc_001017,False,False,False,False,False,False,keep
pmc_001018,False,False,False,False,False,False,keep
pmc_001019,False,False,False,False,False,False,keep
pmc_001020,False,False,False,False,False,False,keep
pmc_001021,False,False,False,False,False,False,keep
pmc_001022,True,False,True,False,False,False,keep_with_warning
pmc_001023,True,False,True,False,False,False,keep_with_warning
pmc_001024,True,False,True,False,False,False,keep_with_warning
pmc_001025,False,False,False,False,False,False,keep
pmc_001026,True,False,True,False,False,False,keep_with_warning
pmc_001027,True,False,True,False,False,False,keep_with_warning
pmc_001028,True,False,False,False,False,False,keep_with_warning
pmc_001029,False,False,False,False,False,False,keep
pmc_001030,False,False,False,False,False,False,keep
pmc_001031,False,False,False,False,False,False,keep
pmc_001032,False,False,False,False,False,False,keep
pmc_001033,False,False,False,False,False,False,keep
pmc_001034,False,False,False,False,False,False,keep
pmc_001035,False,False,False,False,False,False,keep
pmc_001036,False,False,False,False,False,False,keep
pmc_001037,False,False,False,False,False,False,keep
pmc_001038,False,False,False,False,False,False,keep
pmc_001039,False,False,False,False,False,False,keep
pmc_001040,False,False,False,False,False,False,keep
pmc_001041,False,False,False,False,False,False,keep
pmc_001042,False,False,False,False,False,False,keep
pmc_001043,False,False,False,False,False,False,keep
pmc_001044,False,False,False,False,False,False,keep
pmc_001045,False,False,False,False,False,False,keep
pmc_001046,False,False,False,False,False,False,keep
pmc_001047,False,False,False,False,False,False,keep
pmc_001048,False,False,False,False,False,False,keep
pmc_001049,False,False,False,False,False,False,keep
pmc_001050,False,False,False,False,False,False,keep
pmc_001051,False,False,False,False,False,False,keep
pmc_001052,False,False,False,False,False,False,keep
pmc_001053,False,False,False,False,False,False,keep
pmc_001054,False,False,False,False,False,False,keep
pmc_001055,False,False,False,False,False,False,keep
pmc_001056,False,False,False,False,False,False,keep
pmc_001057,False,False,False,False,False,False,keep
pmc_001058,False,False,False,False,False,False,keep
pmc_001059,False,False,False,False,False,False,keep
pmc_001060,False,False,False,False,False,False,keep
pmc_001061,False,False,False,False,False,False,keep
pmc_001062,False,False,False,False,False,False,keep
pmc_001063,False,False,False,False,False,False,keep
pmc_001064,False,False,False,False,False,False,keep
pmc_001065,False,False,False,False,False,False,keep
pmc_001066,False,False,False,False,False,False,keep
pmc_001067,False,False,False,False,False,False,keep
pmc_001068,False,False,False,False,False,False,keep
pmc_001069,False,False,False,False,False,False,keep
pmc_001070,False,False,False,False,False,False,keep
pmc_001071,False,False,False,False,False,False,keep
pmc_001072,False,False,False,False,False,False,keep
pmc_001073,False,False,False,False,False,False,keep
pmc_001074,False,False,False,False,False,False,keep
pmc_001075,False,False,False,False,False,False,keep
pmc_001076,False,False,False,False,False,False,keep
pmc_001077,False,False,False,False,False,False,keep
pmc_001078,False,False,False,False,False,False,keep
pmc_001079,False,False,False,False,False,False,keep
pmc_001080,False,False,False,False,False,False,keep
pmc_001081,False,False,False,False,False,False,keep
pmc_001082,False,False,False,False,False,False,keep
pmc_001083,False,False,False,False,False,False,keep
pmc_001084,False,False,False,False,False,False,keep
pmc_001085,False,False,False,False,False,False,keep
pmc_001086,False,False,False,False,False,False,keep
pmc_001087,False,False,False,False,False,False,keep
pmc_001088,False,False,False,False,False,False,keep
pmc_001089,False,False,False,False,False,False,keep
pmc_001090,False,False,False,False,False,False,keep
pmc_001091,False,False,False,False,False,False,keep
pmc_001092,False,False,False,False,False,False,keep
pmc_001093,False,False,False,False,False,False,keep
pmc_001094,True,False,True,False,False,False,keep_with_warning
pmc_001095,True,False,True,False,False,False,keep_with_warning
pmc_001096,True,False,True,False,False,False,keep_with_warning
pmc_001097,True,False,True,False,False,False,keep_with_warning
pmc_001098,True,False,True,False,False,False,keep_with_warning
pmc_001099,True,False,True,False,False,False,keep_with_warning
pmc_001100,True,False,True,False,False,False,keep_with_warning
pmc_001101,False,False,False,False,False,False,keep
pmc_001102,True,False,True,False,False,False,keep_with_warning
pmc_001103,False,False,False,False,False,False,keep
pmc_001104,False,False,False,False,False,False,keep
pmc_001105,False,False,False,False,False,False,keep
pmc_001106,False,False,False,False,False,False,keep
pmc_001107,False,False,False,False,False,False,keep
pmc_001108,False,False,False,False,False,False,keep
pmc_001109,False,False,False,False,False,False,keep
pmc_001110,False,False,False,False,False,False,keep
pmc_001111,False,False,False,False,False,False,keep
pmc_001112,False,False,False,False,False,False,keep
pmc_001113,False,False,False,False,False,False,keep
pmc_001114,False,False,False,False,False,False,keep
pmc_001115,False,False,False,False,False,False,keep
pmc_001116,False,False,False,False,False,False,keep
pmc_001117,False,False,False,False,False,False,keep
pmc_001118,False,False,False,False,False,False,keep
pmc_001119,False,False,False,False,False,False,keep
pmc_001120,False,False,False,False,False,False,keep
pmc_001121,False,False,False,False,False,False,keep
pmc_001122,False,False,False,False,False,False,keep
pmc_001123,False,False,False,False,False,False,keep
pmc_001124,False,False,False,False,False,False,keep
pmc_001125,False,False,False,False,False,False,keep
pmc_001126,False,False,False,False,False,False,keep
pmc_001127,True,False,True,False,False,False,keep_with_warning
pmc_001128,True,False,True,False,False,False,keep_with_warning
pmc_001129,False,False,False,False,False,False,keep
pmc_001130,False,False,False,False,False,False,keep
pmc_001131,True,False,True,False,False,False,keep_with_warning
pmc_001132,True,False,True,False,False,False,keep_with_warning
pmc_001133,False,False,False,False,False,False,keep
pmc_001134,False,False,False,False,False,False,keep
pmc_001135,False,False,False,False,False,False,keep
pmc_001136,True,False,False,False,False,False,keep_with_warning
pmc_001137,False,False,False,False,False,False,keep
pmc_001138,False,False,False,False,False,False,keep
pmc_001139,False,False,False,False,False,False,keep
pmc_001140,False,False,False,False,False,False,keep
pmc_001141,False,False,False,False,False,False,keep
pmc_001142,False,False,False,False,False,False,keep
pmc_001143,False,False,False,False,False,False,keep
pmc_001144,False,False,False,False,False,False,keep
pmc_001145,False,False,False,False,False,False,keep
pmc_001146,False,False,False,False,False,False,keep
pmc_001147,False,False,False,False,False,False,keep
pmc_001148,False,False,False,False,False,False,keep
pmc_001149,False,False,False,False,False,False,keep
pmc_001150,False,False,False,False,False,False,keep
pmc_001151,False,False,False,False,False,False,keep
pmc_001152,False,False,False,False,False,False,keep
pmc_001153,False,False,False,False,False,False,keep
pmc_001154,False,False,False,False,False,False,keep
pmc_001155,False,False,False,False,False,False,keep
pmc_001156,False,False,False,False,False,False,keep
pmc_001157,False,False,False,False,False,False,keep
pmc_001158,False,False,False,False,False,False,keep
pmc_001159,False,False,False,False,False,False,keep
pmc_001160,False,False,False,False,False,False,keep
pmc_001161,False,False,False,False,False,False,keep
pmc_001162,False,False,False,False,False,False,keep
pmc_001163,False,False,False,False,False,False,keep
pmc_001164,False,False,False,False,False,False,keep
pmc_001165,False,False,False,False,False,False,keep
pmc_001166,False,False,False,False,False,False,keep
pmc_001167,False,False,False,False,False,False,keep
pmc_001168,False,False,False,False,False,False,keep
pmc_001169,False,False,False,False,False,False,keep
pmc_001170,False,False,False,False,False,False,keep
pmc_001171,False,False,False,False,False,False,keep
pmc_001172,False,False,False,False,False,False,keep
pmc_001173,False,False,False,False,False,False,keep
pmc_001174,False,False,False,False,False,False,keep
pmc_001175,False,False,False,False,False,False,keep
pmc_001176,False,False,False,False,False,False,keep
pmc_001177,False,False,False,False,False,False,keep
pmc_001178,False,False,False,False,False,False,keep
pmc_001179,False,False,False,False,False,False,keep
pmc_001180,False,False,False,False,False,False,keep
pmc_001181,False,False,False,False,False,False,keep
pmc_001182,True,False,True,False,False,False,keep_with_warning
pmc_001183,True,False,True,False,False,False,keep_with_warning
pmc_001184,True,False,True,False,False,False,keep_with_warning
pmc_001185,False,False,False,False,False,False,keep
pmc_001186,False,False,False,False,False,False,keep
pmc_001187,False,False,False,False,False,False,keep
pmc_001188,False,False,False,False,False,False,keep
pmc_001189,False,False,False,False,False,False,keep
pmc_001190,False,False,False,False,False,False,keep
pmc_001191,False,False,False,False,False,False,keep
pmc_001192,False,False,False,False,False,False,keep
pmc_001193,False,False,False,False,False,False,keep
pmc_001194,False,False,False,False,False,False,keep
pmc_001195,False,False,False,False,False,False,keep
pmc_001196,False,False,False,False,False,False,keep
pmc_001197,False,False,False,False,False,False,keep
pmc_001198,False,False,False,False,False,False,keep
pmc_001199,False,False,False,False,False,False,keep
pmc_001200,False,False,False,False,False,False,keep
pmc_001201,False,False,False,False,False,False,keep
pmc_001202,False,False,False,False,False,False,keep
pmc_001203,False,False,False,False,False,False,keep
pmc_001204,False,False,False,False,False,False,keep
pmc_001205,False,False,False,False,False,False,keep
pmc_001206,False,False,False,False,False,False,keep
pmc_001207,False,False,False,False,False,False,keep
pmc_001208,False,False,False,False,False,False,keep
pmc_001209,False,False,False,False,False,False,keep
pmc_001210,False,False,False,False,False,False,keep
pmc_001211,False,False,False,False,False,False,keep
pmc_001212,False,False,False,False,False,False,keep
pmc_001213,False,False,False,False,False,False,keep
pmc_001214,False,False,False,False,False,False,keep
pmc_001215,False,False,False,False,False,False,keep
pmc_001216,False,False,False,False,False,False,keep
pmc_001217,False,False,False,False,False,False,keep
